,Querylength,domain_token_count,path_token_count,avgdomaintokenlen,longdomaintokenlen,avgpathtokenlen,tld,charcompvowels,charcompace,ldl_url,ldl_domain,ldl_path,ldl_filename,ldl_getArg,dld_url,dld_domain,dld_path,dld_filename,dld_getArg,urlLen,domainlength,pathLength,subDirLen,fileNameLen,this.fileExtLen,ArgLen,pathurlRatio,ArgUrlRatio,argDomanRatio,domainUrlRatio,pathDomainRatio,argPathRatio,executable,isPortEighty,NumberofDotsinURL,ISIpAddressInDomainName,CharacterContinuityRate,LongestVariableValue,URL_DigitCount,host_DigitCount,Directory_DigitCount,File_name_DigitCount,Extension_DigitCount,Query_DigitCount,URL_Letter_Count,host_letter_count,Directory_LetterCount,Filename_LetterCount,Extension_LetterCount,Query_LetterCount,LongestPathTokenLength,Domain_LongestWordLength,Path_LongestWordLength,sub-Directory_LongestWordLength,Arguments_LongestWordLength,URL_sensitiveWord,URLQueries_variable,spcharUrl,delimeter_Domain,delimeter_path,delimeter_Count,NumberRate_URL,NumberRate_Domain,NumberRate_DirectoryName,NumberRate_FileName,NumberRate_Extension,NumberRate_AfterPath,SymbolCount_URL,SymbolCount_Domain,SymbolCount_Directoryname,SymbolCount_FileName,SymbolCount_Extension,SymbolCount_Afterpath,Entropy_URL,Entropy_Domain,Entropy_DirectoryName,Entropy_Filename,Entropy_Extension,Entropy_Afterpath
NumberRate_DirectoryName,-0.010904260700013773,-0.008799541361323911,-0.033251736122185155,-0.09823341711395905,-0.09563641149902054,0.07927265801349748,-0.008799541361323911,-0.008828381433194596,0.010047545933198692,0.026243450814551983,-0.029738387202944763,0.02750325698105872,0.0005348951380645672,0.008852784929258072,0.08253140148357546,-0.008809660178309862,0.08388736827757627,0.013419227831391873,0.037887823281775215,0.0021881325243596444,-0.08266584591171901,0.008886129764448157,0.008886129764448157,-0.1550081089614892,-0.02408075223118629,-0.010568864319119431,0.09796896160615046,-0.02965362737422727,-0.007696047521279958,-0.11191552299600221,0.03206172935426468,-0.16223226505074576,0.02058803001599658,-0.007234634024063706,-0.06607487808986952,,-0.009188927804986488,-0.0037743647338055616,0.059353488218383536,-0.0363055584233404,0.19965164592823786,0.05692539170866132,0.009384047775296406,-0.010491277827182066,-0.007375418530392916,-0.07906590541195918,0.014035890337396837,-0.17336803571288453,0.02352304555415568,-0.009403975032022184,0.0004896799166158508,-0.049425761004280484,0.052798949398652865,0.042908521651181315,-0.03801832973887391,0.023282247435915913,-0.04675949334002364,0.1583182697363294,-0.05549081700843366,-0.1077191145719833,-0.0445952734341247,0.12258224394754708,-0.010192544731500242,1.0,0.6783081710673808,0.8165624585714957,0.00364220204329627,-0.0038737614043925788,-0.008809632277523871,0.3081289917741077,0.07144714668830913,0.05307963708399477,0.00443403836606357,0.0017211488867518773,0.1021261716674643,0.829747830590154,0.8101627579607743,0.4934712676322639,0.002360937133267231
NumberRate_FileName,0.029237811274868828,0.08937048146591824,-0.11964938611836179,-0.058456250469336626,-0.03230633023371854,0.18668236964046306,0.08937048146591824,-0.044229110740736766,0.032774804005660685,0.10184331303013466,-0.03432849030257018,0.10328593567506021,0.05498923040100098,0.059100641128497555,0.24916110156476706,-0.002491476170619744,0.25096873970363404,0.07068907368139911,0.1432460795411939,0.041008387070807374,0.009567212394090089,0.040215633591044644,0.040215633591044644,-0.13665609369980874,-0.07192783305294446,0.04354157620860229,0.07950434414021913,0.0640356921933961,0.04046855311752261,-0.0822338627567414,0.011446141543931773,-0.06481010235540133,-0.004721704302891982,0.00454190817653694,0.025927530781949697,,-0.06761883895886266,0.03500911090757372,0.21238177039108866,-0.05621211808767863,0.07794635101129267,0.08328406050986505,0.18872106525044677,0.08063681317045619,0.006794900181469957,0.013893869804934476,0.08679815346332297,-0.1098914680242734,0.007232676240509164,0.019840148336833358,0.02032655366399354,0.01071778043870506,0.0022334199745187924,0.0183444762525915,-0.01401082352563835,0.02409543299623259,0.007474836278334014,0.14722211378573435,-0.011037533754073117,-0.2901162889812886,0.005689612515047387,0.3876342482845141,-0.05497421737063246,0.6783081710673808,1.0,0.8879694754522001,0.12895597806645243,0.08367656890746618,0.08963360596994939,0.30038237712922194,0.12347454612955834,0.10319779014941223,0.05626045730303616,0.09754411699981097,-0.02347828074762484,0.7648594841622215,0.7274292569443682,0.47706871740572426,0.09907254066100339
NumberRate_Extension,0.09384057810216763,0.13214411810493182,-0.01291788183760369,-0.12185694932921935,-0.050399257278306415,0.04932030554661218,0.13214411810493182,0.07252213021013257,0.134337226842063,0.1311937694411984,-0.036905896484349505,0.1323503774490339,-0.024887308731698858,0.11880089105945753,0.25570506326111764,-0.009864185915490846,0.25744463851117483,-0.009229193010210801,0.24580178378809486,0.10724721472227985,-0.002782978119132882,0.10750110027116443,0.10750110027116443,-0.2171614884727509,-0.22335491264656634,0.13864937900518204,0.17219876476123253,0.306742248225458,0.1290997457431056,-0.16843149836343269,0.07533145989847138,0.13879520941634,-0.002504124809834428,-0.013770086711320705,0.1381380108380342,,-0.10088875049979396,0.0913316212483427,0.18898269255129946,-0.050141364637835584,-0.03914190377888327,-0.17487349612579037,0.2549676292175101,0.18822095859176666,0.08435875653390852,-0.00478311492812405,0.06562128275440715,-0.14519306581139718,0.09353282789928824,0.07699983206131392,0.0898351993442535,0.001581773790571802,0.09835346979846885,0.0955858139096911,0.14961810147623478,0.017431926449380446,0.19141426040434675,0.03977558912451434,-0.04916015780576572,-0.33533869129530874,0.1901463501165962,0.19429516035716227,-0.0332984182097916,0.8165624585714957,0.8879694754522001,1.0,0.4676201626462556,0.2678102547292097,0.13244611496282688,0.31649850987432876,0.36000228102926424,0.3201175361522394,0.2551603891385615,0.03583082447682217,-0.051320346473601626,0.883382331901079,0.8320371572943861,0.8130421675227714,0.4327704832794897
NumberRate_AfterPath,0.24320042209425985,0.12028915388494055,0.2807006765125163,-0.1437653917284342,-0.058146730812225204,-0.2502271486669587,0.12028915388494055,0.25474141717507454,0.25456187854083195,0.18461558963867494,-0.029002160073434983,0.18605023070145202,-0.05365764912153427,0.20704235979008123,0.22737726653005297,-0.014523380999597617,0.23018857713833613,-0.024381464455246287,0.3191090995477147,0.24575089939286407,-0.026481205151024242,0.2475464870059183,0.2475464870059183,-0.16138230420741512,-0.47965757488715366,0.343058928861102,0.35099826908680476,0.7769623023249588,0.32818915669946397,-0.31777011167945796,0.20374749868818243,0.7121419229125063,-0.03261978570660896,-0.008100200404881163,0.2642294775431353,,-0.07982144091881284,0.21170529821886944,0.2662092267484869,0.07119415572286894,-0.09120673980353784,-0.18962774961032142,0.341915382270542,0.3856187588173857,0.20759792575779001,-0.06174105138203493,-0.040378910315181614,-0.09998763176897266,0.23651401440257877,0.21523684658949613,0.23992156357277405,-0.06499347530421058,0.043561177147937696,0.15616760050817735,0.5377542261212818,0.048060687745771775,0.6305050308400022,-0.17503588016100624,-0.03321133690032393,-0.12210940023635632,0.6373548461263377,0.20722292638250708,0.1120703326766682,0.00364220204329627,0.12895597806645243,0.4676201626462556,1.0,0.5700995143317261,0.12026447001279537,-0.10265213310898523,0.6440431082628091,0.5870829491834346,0.6687174781745194,-0.011053148512382652,-0.13274033382060943,0.12952401130620256,0.0716526995197063,0.26800864340081343,0.9825908502913467
SymbolCount_URL,0.087772763286079,0.30985914120452035,0.6037511785962475,-0.11178188705604383,0.0207361826825883,-0.14497061079828139,0.30985914120452035,0.35020335264997227,0.318936874968771,0.02076531620157617,0.00262002549984052,0.02068257582845467,-0.007697524847511362,0.025641495557396553,0.10178780264248981,-0.0023963048079486344,0.10265699451098446,0.024457129239497354,0.12924945210313266,0.21805513901926227,0.13054688554238553,0.20736061241153442,0.20736061241153442,-0.1051707079898464,-0.31714794383148975,0.23853388253863816,0.43123741832388823,0.6781885315340681,0.20434046277422863,-0.35250500484120434,0.12130738630487277,0.5690195104002761,-0.018925796957205674,0.004464466874079738,0.5117244193531124,,-0.2177820674589356,0.03385462374656437,0.18947435067427146,0.028569936742400413,0.10546113338562285,-0.07581360753525353,0.19931534222052158,0.16918780223361518,0.16181640169211925,0.09870336116304454,0.2964825696687051,-0.10203367212153912,0.11953111132896058,0.06620247900414059,0.1359817282337482,0.013642631724015758,0.22706701368066043,0.3332832827210986,0.5684361038598896,0.10848220803576014,0.77860162623704,0.15595973387449147,-0.0011892277592183622,-0.016697194680495835,0.7872824362329953,0.15528734383441253,0.0072625050338374075,-0.0038737614043925788,0.08367656890746618,0.2678102547292097,0.5700995143317261,1.0,0.3107810782227296,0.24212594333034534,0.8219086126223941,0.797227758497497,0.8217735355797635,-0.3491824400343454,-0.22137112075867224,0.054198673873507075,-0.0028114480195550445,0.18778470912279288,0.583999256510856
SymbolCount_Domain,0.04540754889589231,0.9986736361270541,-0.10058343959571582,-0.2131863587955763,0.06544745022064695,-0.01186568364079951,0.9986736361270541,0.0023697540714880563,0.04037778367596656,0.05366261098016418,0.19781684070675767,0.04462141073769454,-0.05184034520926019,0.04060045977912166,0.06774159756057863,0.12123915420903304,0.05667113330820242,-0.03398046901745654,0.05814346489587635,0.07461059226555822,0.5903426962177416,0.027295193721553458,0.027295193721553458,-0.11884119991012806,-0.05164966578038028,0.07273966812302955,-0.26138702793471896,0.12475401717991645,0.03628026329636026,0.354253604290392,-0.08359962006619531,0.19318367197958317,0.005092008877644607,0.007716715799424359,0.6405006012871932,,-0.7106838580612767,0.036997829731504756,0.09071103413825572,0.1900336800081841,-0.05183653928889451,-0.04459076422079069,0.09928760700939931,0.062496994463686464,0.059419690166163205,0.47655622569712863,0.047059783548119294,-0.1318925777019937,0.02728583035265439,0.04085822967385473,0.01838911962433764,-0.006717506395011226,-0.015323445192632892,-0.052045493097107834,0.11595085082452342,-0.03307696273431347,0.09777901194341453,-0.007067396335429611,0.1135491110084492,-0.25025075244030587,0.0889939532768795,0.07377731330281209,-0.014068283874061196,-0.008809632277523871,0.08963360596994939,0.13244611496282688,0.12026447001279537,0.3107810782227296,1.0,0.06394220044218463,0.10969251697929265,0.07699468683185297,0.08470070151266242,-0.011949972547340152,-0.5032343012485345,0.040192681363990075,0.05758716880041588,0.10768610442952525,0.12148656820018691
SymbolCount_Directoryname,-0.054289787407713425,0.06338278620804276,0.32221967219431064,-0.0542098917609505,-0.03976540325597361,0.10025825136212133,0.06338278620804276,0.081041045856087,0.15537713118262783,0.045944234139432064,-0.030235085843941283,0.04720963480572581,0.00719249674024776,0.01891204555288869,0.1531699795105181,-0.012426845316328022,0.15531446409164465,0.012455564375477332,0.10211850584554454,0.07173559779413631,0.004392132154401482,0.07147097467969563,0.07147097467969563,-0.04329950280378263,-0.02025550392127045,-0.019212892385427633,0.21451122211274334,-0.12232732702185092,-0.029927962568805814,-0.19004022430223136,0.0462844610296624,-0.20046154011848535,0.01046160052711527,-0.004200068532672103,0.24097147877620753,,-0.018892737567484764,-0.03368301942938783,0.13916103092898396,-0.00920593377981197,0.34664488740752736,0.0455309848302636,0.06988432139020385,-0.06768349621701078,0.041424073659334,0.004482873497697154,0.7479954895293458,-0.09659790128347973,-0.07653984523341593,-0.05202249257233036,-0.06956794945448762,0.029187603516144387,0.19382247181859721,0.23523001283192777,-0.10860209149332722,0.01849290609913382,-0.2425431736166047,0.8655159284103756,-0.08366615271005298,0.02988327471202622,-0.23197064037361226,0.15032092749859013,-0.004556274629780107,0.3081289917741077,0.30038237712922194,0.31649850987432876,-0.10265213310898523,0.24212594333034534,0.06394220044218463,1.0,-0.20792253385624124,-0.2138476989591136,-0.1327270311591015,-0.2312948160134545,0.009632990139756856,0.2869437535473821,0.26449687133226285,0.03516552376195073,-0.09480342153004158
SymbolCount_FileName,0.11651354815965347,0.10926266792669426,0.400531253207409,-0.056301469289760854,0.021979176084737043,-0.17926683675665464,0.10926266792669426,0.30383836858104823,0.23974550991875135,0.005754207378818512,-0.02533083695233332,0.007009654050693254,-0.003748597602006924,0.025258382891837818,0.03801211594171459,-0.017339114259447626,0.039896195346296126,0.030102475667499125,0.09087768334000826,0.17268427909628356,0.020580258702519085,0.17091145400032484,0.17091145400032484,-0.11084069814352068,-0.30721143347361346,0.24845359704652709,0.3636645732649956,0.741702766592818,0.22943899382482463,-0.3138889017760057,0.11876364696070142,0.6551998083278137,-0.019664275934732175,-0.00011687867259132185,0.24809273717125427,,-0.08221781973412426,0.05717477440080647,0.10198762004528535,-0.020275914720163945,-0.08550099679130374,-0.11658290084898225,0.16297978971160795,0.2048465752896496,0.1384573859954608,0.013018737585443169,-0.10898030400839911,-0.050792108028861215,0.16953449623959457,0.0953051358608626,0.1771303421749048,0.009419492261959506,0.12821786751011838,0.219540458219912,0.5937148006523415,0.11005430470420771,0.8968875685675207,-0.2947341593468389,0.01120166069614722,-0.07634905410262949,0.9046093506664722,0.04681070657569379,-0.012017950822460722,0.07144714668830913,0.12347454612955834,0.36000228102926424,0.6440431082628091,0.8219086126223941,0.10969251697929265,-0.20792253385624124,1.0,0.9673727185189782,0.9309658525600235,-0.21677323147571478,-0.11843520589571403,0.27020191615867717,0.11325672360421077,0.33237085733726396,0.6558162798188248
SymbolCount_Extension,0.11057364975241517,0.07645356754280892,0.4138165935017146,-0.030137152971116358,0.041137376349112256,-0.15153499067080747,0.07645356754280892,0.3097755473561626,0.244214380724622,0.004120028541639093,-0.025014837338089155,0.005354632766454246,-0.009485463146889427,0.02143384223595203,0.04050874978827338,-0.016053079838879707,0.04228661379519618,0.02624498333387509,0.08558509817067063,0.17161612787349712,0.02219805373546374,0.16969336440691415,0.16969336440691415,-0.11582754280939925,-0.32625724346173157,0.23515429371650592,0.36050862389049104,0.6917742922541934,0.2163011777385911,-0.3096594162414107,0.1222315797915806,0.6086872676199927,-0.02133692313070511,0.00043067556007984133,0.22843888469805748,,-0.06649001990731063,0.0517240105850607,0.09653336348402833,-0.040324626541910345,-0.07560418690674295,-0.12001336592367438,0.15791119277763202,0.1887263969702772,0.13860430068278337,0.023425972848126926,-0.10203818353507878,-0.04962518464744751,0.16790410999092736,0.09093507127786324,0.1733791183975572,0.026838391255909463,0.11929530740257226,0.2070540056211991,0.5641944870676391,0.10008532050949347,0.8649706126850442,-0.29015335840202977,0.024372619990723755,-0.031452619632624135,0.8725859280346198,0.040095504670152875,-0.035795582446818554,0.05307963708399477,0.10319779014941223,0.3201175361522394,0.5870829491834346,0.797227758497497,0.07699468683185297,-0.2138476989591136,0.9673727185189782,1.0,0.8992295303116101,-0.24343939755510793,-0.10829608365644172,0.22725301364621273,0.07547205609495523,0.3027691877099058,0.5962888567457184
SymbolCount_Afterpath,0.11522372359380477,0.08429716791729111,0.4591199315093405,-0.02211603697714733,0.04029925450238855,-0.2377170769236561,0.08429716791729111,0.3021029119094114,0.23007582932377052,-0.0046696427172170756,-0.02357678023650472,-0.003496964742331708,-0.015644887057744247,0.017705998196363055,0.01515264425506689,-0.016394274901248587,0.016802953621394067,0.0210872428299601,0.07499388873214277,0.16849834092108867,0.0341254675554436,0.1655612221751092,0.1655612221751092,-0.11914967941944896,-0.3507548780828882,0.26305787199169517,0.3644211280683503,0.7945131836379983,0.2396193391934486,-0.3121298793606963,0.11459135150995672,0.7167664874342805,-0.023999098775389503,0.0004187651141648124,0.22899120986748076,,-0.06449455240804422,0.05214342896871556,0.08794520559982262,-0.008824725810950323,-0.06727763414213005,-0.11344831969040131,0.13893121430019967,0.19145123707151773,0.13361892219391172,0.02809958044698848,-0.049280911863292386,-0.06018135439607441,0.15146411842874136,0.09566194989530893,0.15887202713984566,0.020267826824690374,0.1304380971299551,0.22163462277166682,0.6702361567434563,0.11572984653703426,0.9459004115477122,-0.2314660044513334,0.020590930598307872,-0.023582465947938554,0.9558530036998709,0.030044003733704108,0.00010209518644765596,0.00443403836606357,0.05626045730303616,0.2551603891385615,0.6687174781745194,0.8217735355797635,0.08470070151266242,-0.1327270311591015,0.9309658525600235,0.8992295303116101,1.0,-0.2278709654488658,-0.12709444974011364,0.12785735461873293,0.02599088282165711,0.1953784366970541,0.6913219289641961
Entropy_URL,-0.3694181606915852,-0.012042547101091537,-0.5801599757346106,-0.14489473822861715,-0.17677495210591562,-0.014661635169261113,-0.012042547101091537,-0.6882489077006498,-0.6382263635319415,-0.3313378581246373,0.019440867681361912,-0.33231319510889157,0.046102881043316786,-0.3412405470147188,-0.24724271603163542,-0.01953802744034507,-0.24694910234015197,-0.003017534413645428,-0.2771447756665192,-0.5257406109082181,-0.1206193179569727,-0.5158365593069756,-0.5158365593069756,-0.07104465003520373,0.1785082217766966,-0.40738631519801255,-0.5236447001847319,-0.2512766629627112,-0.38822307381445104,0.4194886550893224,-0.4801789789366487,-0.1136025585043187,0.023152703256392633,0.011959894076287506,-0.09706808225123453,,-0.0512563084890753,-0.34700267159702186,-0.3303397055756684,0.14249376264490424,-0.11248513941568652,0.022371184824617505,-0.34477848413211165,-0.32651935634199714,-0.5191211089605724,-0.17038275067692155,-0.29110884610665994,-0.14302935274702072,-0.4266353588180484,-0.36756928165088315,-0.4566768001316715,-0.21447159222818718,-0.2761596661704032,-0.3457603440111943,-0.1802440486498432,0.042242039330956535,-0.2018173960731828,-0.24528241520863484,-0.0037555365452563395,-0.44567104138575847,-0.20666314720339035,0.097978237820839,0.20039069718798935,0.0017211488867518773,0.09754411699981097,0.03583082447682217,-0.011053148512382652,-0.3491824400343454,-0.011949972547340152,-0.2312948160134545,-0.21677323147571478,-0.24343939755510793,-0.2278709654488658,1.0,0.09157185664418302,0.059685341951582406,0.16005313427139267,0.165160982201552,-0.010528006621554115
Entropy_Domain,0.0019527739694976153,-0.5035154604241748,0.06073223003135535,-0.22021508658298544,-0.36672583752625065,0.025137479450974182,-0.5035154604241748,0.0229906407359297,0.003650817491266996,0.002309166211097795,-0.050123780594126054,0.0045662765575975525,0.010648017404939713,0.01464283328914599,-0.04882152568281962,-0.05532165861051697,-0.0438830092128576,0.012040588988739354,-0.0274320446537169,-0.01783779021864626,-0.5225703483837484,0.023888216235980524,0.023888216235980524,0.003941282095374326,0.06778529825644501,-0.023670836784264307,0.24667109472144264,-0.12468058023897259,0.013900573232976991,-0.33579791106642454,0.15453273028403586,-0.18979690340595684,-0.007402026282206433,-0.0036328983899598408,-0.3807777642875401,,0.3359850293658326,0.015072042819931082,-0.006786988804133128,-0.09872934185225396,0.0669290343891802,0.07381235860507039,-0.027335071183458525,-0.0021870960913170146,-0.013317641684029024,-0.48522265316699204,-0.04071783774595739,0.025608774081700723,0.032038286807583104,0.0035809057508121296,0.02864413786293202,-0.2826262154971408,0.053416318254121305,0.09009775624318868,-0.1807816338051104,0.09762320285357752,-0.14262195589187415,0.05546142921889337,-0.17643401954975993,0.16767119771396388,-0.13541434368081354,0.006388672764572943,-0.003943728200191972,0.1021261716674643,-0.02347828074762484,-0.051320346473601626,-0.13274033382060943,-0.22137112075867224,-0.5032343012485345,0.009632990139756856,-0.11843520589571403,-0.10829608365644172,-0.12709444974011364,0.09157185664418302,1.0,0.03471139210781816,0.002471995265945287,-0.0795962007929703,-0.14073455874337104
Entropy_DirectoryName,0.04590254887098535,0.04019452087571878,-0.1681425443263596,-0.0808097940670664,-0.05634779987512709,0.06111382486496376,0.04019452087571878,-0.0012972645267236294,0.03190115884402132,0.06420154802034506,-0.048800001254905315,0.06589874145095331,0.008047456529124643,0.05690632417699473,0.08417004768519798,-0.007400181626401453,0.08511595234741441,0.011194982149974393,0.07175573808902376,0.02464744651801684,-0.04087089996168573,0.027704353351419457,0.027704353351419457,-0.18474732560461032,-0.01685269715465125,0.05459487311055324,0.03390232336127518,0.09128757922089666,0.058550102792881066,-0.051511194995055395,0.015236957655553983,-0.09392979446068762,0.012486249749696645,-0.016972943393166788,-0.00695627397565003,,-0.03393053881467511,0.050497325471901305,0.012525068472247452,-0.06763271840450574,-0.060180381243881365,-0.11142258326263377,0.07283170449856625,0.05977821601689154,0.03490927740338896,-0.030713201773347038,-0.0057951461818122685,-0.12670465825686628,0.05863624953449749,0.04489060329405857,0.03041785287633923,0.004790245401306667,0.04682568121467032,0.026670338972883307,0.010324537840688772,0.016358047893989393,0.041293265857412415,0.026404659312863912,-0.04044760344989421,-0.2936384867291138,0.04757362170020371,-0.053737158647187186,-0.059081467910568335,0.829747830590154,0.7648594841622215,0.883382331901079,0.12952401130620256,0.054198673873507075,0.040192681363990075,0.2869437535473821,0.27020191615867717,0.22725301364621273,0.12785735461873293,0.059685341951582406,0.03471139210781816,1.0,0.9568273592483995,0.6989356757750688,0.13225709574508812
Entropy_Filename,-0.048953090671104836,0.05769376556330245,-0.22951643837554014,-0.05079835562887174,-0.03640276095564345,0.020422440371574226,0.05769376556330245,-0.12951870030878812,-0.09964421189131475,-0.03039214793880686,-0.0233958383993587,-0.029336825155732223,-0.005804754689797922,-0.034788494538697055,-0.008196636146555025,-0.003206229491233589,-0.007943573044055742,-0.007759580331114999,-0.01840925799130868,-0.09221753819424985,-0.010292998614178723,-0.09111382222090465,-0.09111382222090465,-0.183517314350572,0.05437384888371761,-0.049235239634202094,-0.1061612211667928,-0.010390600118078658,-0.04468354604795039,0.07747359586363645,-0.1081648199737842,-0.1347010436087111,0.01202030464954352,-0.015656590971992335,0.02302476546518483,,-0.05206852008604829,-0.04038473776668662,-0.102474752722103,-0.036713201122190425,-0.045211464550259636,-0.13358358816442722,-0.05041801698656379,-0.04476457049937808,-0.07374429345523285,-0.008211009033862786,0.04659603965132186,-0.13123465710120252,-0.059551968764665925,-0.04640429124317236,-0.09305613168316924,0.005283338439532473,0.02830469609415451,-0.009756413813438258,-0.028446138045925176,0.02295256177687091,-0.03170004007724512,0.06846428203430463,-0.026433813150052,-0.33700063724286083,-0.029665407091810057,-0.11709355415276404,-0.02980697925556029,0.8101627579607743,0.7274292569443682,0.8320371572943861,0.0716526995197063,-0.0028114480195550445,0.05758716880041588,0.26449687133226285,0.11325672360421077,0.07547205609495523,0.02599088282165711,0.16005313427139267,0.002471995265945287,0.9568273592483995,1.0,0.6935010840050297,0.07925191892182372
Entropy_Extension,0.043038673012983135,0.1074294082520367,-0.13321722139633052,-0.11741793905963138,-0.07719968401364496,-0.11218208836416114,0.1074294082520367,-0.06315849394956445,-0.03276167021277702,0.028659246322338187,-0.01810008368318421,0.029479636260196212,0.09347506492894178,0.0385845642826068,0.025876914498999617,-0.014528871507622275,0.027422838859552344,0.05982237477713907,0.07044349856229551,-0.008162710423672052,-0.040250460972585576,-0.004568168845819806,-0.004568168845819806,0.06790266515186409,0.32163746152359496,0.06462832087183817,-0.038951079059696136,0.1841587247868423,0.060573160534758155,0.012093036084499674,-0.042038832714138365,0.08818568615994912,0.006303896729713396,-0.0008824369247369575,0.2515386738668418,,-0.09959408321138115,0.03811366122863044,0.0001451317082450801,-0.00827778708495817,-0.03790436311008208,-0.004467872437395059,0.03542141786511661,0.07330996738478443,-0.004229770722317573,-0.05488925096389233,0.039534560885809686,0.00759796601804275,0.010159441233004794,0.0385216768446961,-0.002836258154968925,-0.05875806566268876,0.0009005409437506643,0.03811918565828594,0.13233129056013632,0.04818786618794129,0.15828296985688567,-0.1076060460845371,-0.04127520289818934,-0.27975459668224634,0.15833750259286147,-0.023601287698831973,0.015708423214137762,0.4934712676322639,0.47706871740572426,0.8130421675227714,0.26800864340081343,0.18778470912279288,0.10768610442952525,0.03516552376195073,0.33237085733726396,0.3027691877099058,0.1953784366970541,0.165160982201552,-0.0795962007929703,0.6989356757750688,0.6935010840050297,1.0,0.26516196310623297
Entropy_Afterpath,0.21987915606224398,0.12175960650045686,0.2898637459305862,-0.14357888781307038,-0.060031272565086516,-0.2550509630692894,0.12175960650045686,0.2532335369431308,0.23781534145805083,0.14888104420763915,-0.02859290742831982,0.15031364898003846,-0.0552954854681721,0.17166261041866782,0.16439568889598358,-0.017896910650213132,0.16712974478187134,-0.02297086331032426,0.2448626078291163,0.22357871747972433,-0.025210843859808506,0.22525225514501176,0.22525225514501176,-0.1667230661384555,-0.484673657611697,0.32419522476339013,0.34573104471695765,0.7808857329908685,0.3083143420283263,-0.31320838190049705,0.18201888838081343,0.7210879173948732,-0.03309973835568461,-0.009188274769470081,0.26596129464003576,,-0.08916252053961368,0.18688579219560295,0.20928316764287694,0.07795006279085476,-0.10047996366106712,-0.200403834312226,0.2868875689352123,0.32774119487363224,0.19284028294396946,-0.06257326948682974,-0.03979489521075138,-0.1015658468188857,0.22177027413373548,0.19932678815575663,0.2179821589258664,-0.07478878454110943,0.061488424151275436,0.17404396519923665,0.5930443772309261,0.050601803859521184,0.646594332604071,-0.1813728627429977,-0.02796836621710238,-0.12011087442317989,0.6553972996347711,0.13625113337749592,0.12217662084112102,0.002360937133267231,0.09907254066100339,0.4327704832794897,0.9825908502913467,0.583999256510856,0.12148656820018691,-0.09480342153004158,0.6558162798188248,0.5962888567457184,0.6913219289641961,-0.010528006621554115,-0.14073455874337104,0.13225709574508812,0.07925191892182372,0.26516196310623297,1.0
